подсказать	v	30.2
подстричь	v	20.2
подтвердить	v	10.1
подумать	v	273.4
подушка	s	22.7
подход	s	26.5
подходить	v	192.8
подходящий	a	20.2
подчеркивать	v	10.1
подъезд	s	66.8
подъезжать	v	16.4
подъем	s	15.1
подъехать	v	23.9
поезд	s	69.3
поездка	s	56.7
поесть	v	129.8
поехать	v	774.9
пожалеть	v	26.5
пожалуй	adv	18.9
пожалуйста	part	618.6
пожар	s	37.8
пожарить	v	11.3
пожелать	v	11.3
пожениться	v	17.6
поживать	v	22.7
пожилой	a	32.8
пожить	v	23.9
пожрать	v	12.6
поза	s	13.9
позавтракать	v	13.9
позавчера	adv	26.5
позаниматься	v	13.9
позвать	v	71.8
позволить	v	23.9
позволять	v	15.1
позвонить	v	453.6
позвоночник	s	16.4
поздний	a	92.0
поздно	adv	114.7
поздороваться	v	15.1
поздравить	v	25.2
поздравлять	v	37.8
познакомить	v	13.9
познакомиться	v	93.2
поиграть	v	46.6
поиск	s	11.3
поискать	v	31.5
поить	v	15.1
поймать	v	63.0
пойти	v	1936.5
пока	adv	715.6
пока	conj	356.6
показание	s	21.4
показатель	s	15.1
показать	v	298.6
показаться	v	46.6
показывать	v	393.1
покатать	v	10.1
покататься	v	11.3
поклясться	v	10.1
покой	s	16.4
поколение	s	25.2
покормить	v	17.6
покрасить	v	40.3
покраситься	v	10.1
покупатель	s	52.9
покупать	v	340.2
покупка	s	25.2
покурить	v	26.5
покушать	v	20.2
пол	num	16.4
пол	s	119.7
полагаться	v	22.7
полгода	s	54.2
полдень	s	11.3
поле	s	63.0
полежать	v	18.9
полезно	adv	15.1
полезный	a	45.4
полезть	v	12.6
полет	s	12.6
полететь	v	20.2
ползти	v	18.9
полигон	s	10.1
поликлиника	s	40.3
полис	s	13.9
полить	v	16.4
полицай	s	10.1
полк	s	16.4
полка	s	37.8
полкило	s	17.6
полковник	s	11.3
полно	adv	81.9
полностью	adv	69.3
полный	a	182.7
половина	s	173.9
половинка	s	31.5
положение	s	35.3
положить	v	233.1
поломать	v	10.1
полоса	s	15.1
полосатый	a	10.1
полотенце	s	16.4
полочка	s	17.6
полтинник	s	20.2
полтора	num	117.2
получать	v	171.4
получаться	v	337.7
получить	v	253.2
получиться	v	327.6
полчаса	s	60.5
польза	s	10.1
пользоваться	v	84.4
польский	a	22.7
полюбить	v	10.1
по-любому	adv	47.9
помазать	v	11.3
поменять	v	66.8
поменяться	v	21.4
помереть	v	34.0
померить	v	39.1
поместиться	v	13.9
помешать	v	37.8
помещаться	v	11.3
помещение	s	45.4
помидор	s	40.3
помимо	pr	15.1
помнить	v	1062.1
помогать	v	104.6
по-моему	advpro	197.8
помойка	s	21.4
помочь	v	151.2
помощник	s	20.2
помощь	s	56.7
помыть	v	59.2
помыться	v	10.1
понадобиться	v	10.1
по-настоящему	adv	11.3
понедельник	s	119.7
понести	v	22.7
понимание	s	13.9
понимать	v	1511.9
понравиться	v	414.5
понт	s	12.6
пончик	s	15.1
понятие	s	46.6
понятно	adv	462.4
понятный	a	113.4
понятой	s	13.9
понять	v	664.0
пообедать	v	25.2
пообщаться	v	21.4
поп	s	20.2
попа	s	10.1
попадать	v	49.1
попадаться	v	26.5
попасть	v	218.6
попасться	v	35.3
попереться	v	10.1
попить	v	83.2
пополам	adv	22.7
поправиться	v	15.1
попробовать	v	233.1
попросить	v	143.6
попрощаться	v	12.6
популярный	a	11.3
попытаться	v	23.9
попытка	s	11.3
пора	adv	81.9
пора	s	184.0
поработать	v	37.8
поражаться	v	10.1
поразить	v	12.6
по-разному	adv	32.8
порвать	v	16.4
порезать	v	22.7
поржать	v	10.1
поросенок	s	22.7
порошок	s	26.5
портить	v	25.2
портиться	v	10.1
портрет	s	10.1
португальский	a	10.1
портфель	s	12.6
поругаться	v	10.1
по-русски	adv	23.9
порядок	s	123.5
порядочный	a	10.1
посадить	v	80.6
по-своему	advpro	16.4
посвятить	v	11.3
поселиться	v	12.6
поселок	s	21.4
посещать	v	10.1
посидеть	v	136.1
поскольку	conj	58.0
послать	v	92.0
после	adv	11.3
после	pr	609.8
последний	a	408.2
послезавтра	adv	22.7
послушать	v	92.0
посмотреть	v	1009.2
посоветовать	v	45.4
посоветоваться	v	12.6
посольство	s	18.9
поспать	v	27.7
поссориться	v	15.1
пост	s	18.9
поставить	v	443.5
поставка	s	11.3
поставщик	s	12.6
постановка	s	13.9
постараться	v	39.1
постель	s	30.2
постепенно	adv	25.2
постирать	v	32.8
посторонний	a	18.9
постоянно	adv	168.8
постоянный	a	12.6
постоять	v	35.3
построить	v	45.4
поступать	v	68.0
поступить	v	100.8
посуда	s	58.0
посчитать	v	37.8
посылать	v	37.8
посылка	s	17.6
пот	s	17.6
потащить	v	16.4
потерпеть	v	12.6
потерять	v	88.2
потеряться	v	15.1
потихоньку	adv	25.2
поток	s	17.6
потолок	s	25.2
потом	advpro	2524.9
потому	advpro	1593.8
потратить	v	31.5
потрясать	v	20.2
потрясающе	adv	13.9
потрясти	v	12.6
потянуть	v	18.9
поход	s	12.6
походить	v	27.7
похоже	adv	26.5
похожий	a	160.0
похоронить	v	18.9
по-хорошему	adv	10.1
похудеть	v	29.0
поцеловать	v	22.7
почва	s	12.6
почем	advpro	26.5
почему	advpro	1055.8
почему-то	advpro	126.0
починить	v	12.6
почистить	v	21.4
почитать	v	98.3
почка	s	10.1
почта	s	54.2
почтамт	s	21.4
почти	adv	211.7
почтовый	a	13.9
почувствовать	v	29.0
пошехонский	a	26.5
пошутить	v	13.9
поэзия	s	10.1
поэт	s	22.7
поэтический	a	10.1
поэтому	advpro	438.5
появиться	v	103.3
появляться	v	44.1
пояс	s	17.6
правда	adv	390.6
правда	s	191.5
правило	s	54.2
правильно	adv	304.9
правильный	a	98.3
правительство	s	10.1
право	s	102.1
правый	a	114.7
прадед	s	12.6
праздник	s	126.0
практика	s	137.3
практически	adv	86.9
практический	a	15.1
предел	s	15.1
предлагать	v	75.6
предложение	s	42.8
предложить	v	69.3
предмет	s	58.0
предок	s	13.9
предполагать	v	10.1
предположить	v	20.2
предприниматель	s	30.2
предприятие	s	20.2
председатель	s	17.6
представить	v	100.8
представление	s	36.5
представлять	v	332.6
предупредить	v	26.5
предупреждать	v	45.4
предъявлять	v	12.6
предыдущий	a	23.9
прежде	pr	17.6
президент	s	17.6
прекрасно	adv	61.7
прекрасный	a	71.8
прекратить	v	25.2
прелестный	a	13.9
прелесть	s	37.8
премия	s	21.4
препарат	s	10.1
препод	s	29.0
преподавание	s	11.3
преподаватель	s	65.5
преподавать	v	42.8
преследовать	v	10.1
претензия	s	20.2
при	pr	289.8
прибавить	v	16.4
прибегать	v	20.2
прибежать	v	26.5
приблизительно	adv	25.2
прибыль	s	13.9
привезти	v	255.8
привести	v	41.6
привет	s	541.8
приветик	s	42.8
прививка	s	11.3
привлекать	v	18.9
приводить	v	20.2
привозить	v	54.2
привыкать	v	20.2
привыкнуть	v	97.0
привычка	s	20.2
привязать	v	16.4
пригласить	v	52.9
приглашать	v	59.2
приглашение	s	27.7
пригодиться	v	34.0
приготовить	v	68.0
придумать	v	105.8
придумывать	v	21.4
придурок	s	29.0
приезжать	v	320.0
прием	s	51.7
приемник	s	11.3
приемный	a	13.9
приехать	v	813.9
признак	s	15.1
признать	v	10.1
прийти	v	1009.2
прийтись	v	172.6
приказ	s	15.1
приказать	v	11.3
прикалываться	v	15.1
прикинуть	v	187.7
приключение	s	11.3
прикол	s	46.6
прикольно	adv	128.5
прикольный	a	97.0
прилететь	v	17.6
прилично	adv	11.3
приличный	a	31.5
прима	s	11.3
пример	s	47.9
примерно	adv	100.8
принадлежать	v	11.3
принести	v	288.5
принимать	v	92.0
приносить	v	66.8
принтер	s	20.2
принцип	s	342.7
принять	v	75.6
приобрести	v	18.9
припереться	v	15.1
природа	s	39.1
присаживаться	v	11.3
присесть	v	12.6
прислать	v	81.9
присниться	v	26.5
приставать	v	17.6
приставной	a	16.4
пристать	v	11.3
приступ	s	21.4
присутствовать	v	17.6
присылать	v	16.4
притащить	v	16.4
притом	conj	23.9
приходить	v	561.9
приходиться	v	70.6
причем	conj	333.9
прическа	s	15.1
причина	s	42.8
пришить	v	13.9
приятель	s	13.9
приятельница	s	16.4
приятно	adv	58.0
приятный	a	105.8
про	pr	884.5
пробить	v	13.9
пробка	s	34.0
проблема	s	308.7
пробовать	v	86.9
провалиться	v	22.7
проверить	v	78.1
проверка	s	13.9
проверять	v	78.1
провести	v	61.7
провод	s	22.7
проводить	v	85.7
проводиться	v	15.1
провожать	v	26.5
проволока	s	10.1
проголодаться	v	10.1
программа	s	173.9
прогресс	s	13.9
прогулка	s	27.7
прогуляться	v	13.9
продавать	v	147.4
продаваться	v	54.2
продавец	s	323.8
продажа	s	29.0
продать	v	86.9
продлить	v	11.3
продолжать	v	84.4
продолжаться	v	20.2
продолжение	s	18.9
продолжить	v	10.1
продукт	s	41.6
продукция	s	18.9
проезд	s	32.8
проезжать	v	16.4
проект	s	25.2
проехать	v	31.5
прожить	v	40.3
проза	s	15.1
прозрачный	a	10.1
проиграть	v	21.4
произведение	s	22.7
произвести	v	10.1
производить	v	30.2
производство	s	35.3
произносить	v	20.2
произношение	s	18.9
произойти	v	61.7
происходить	v	66.8
пройти	v	375.5
прокуратура	s	18.9
пролететь	v	12.6
промотать	v	11.3
промоутер	s	11.3
пропадать	v	30.2
пропасть	v	63.0
прописать	v	25.2
пропуск	s	84.4
пропускать	v	31.5
пропустить	v	47.9
проработать	v	18.9
прорваться	v	11.3
просидеть	v	12.6
просить	v	184.0
прослушать	v	11.3
просмотр	s	10.1
просмотреть	v	11.3
проснуться	v	51.7
проспать	v	11.3
проспект	s	32.8
простить	v	88.2
просто	adv	148.7
просто	part	2519.8
простой	a	223.0
пространство	s	16.4
простудиться	v	11.3
просыпаться	v	31.5
просьба	s	30.2
протертый	a	13.9
против	adv	22.7
против	pr	49.1
противно	adv	11.3
противный	a	85.7
протирать	v	10.1
протокол	s	25.2
протягивать	v	26.5
проучиться	v	11.3
профессиональный	a	10.1
профессия	s	42.8
профессор	s	39.1
прохладно	adv	13.9
проход	s	10.1
проходить	v	209.2
проходной	a	11.3
процент	s	85.7
процесс	s	44.1
прочее	spro	176.4
прочесть	v	34.0
прочий	apro	21.4
прочитать	v	147.4
прошлое	s	21.4
прошлый	a	167.6
прощать	v	10.1
прощаться	v	11.3
проявлять	v	12.6
пруд	s	32.8
прыгать	v	50.4
прыгнуть	v	17.6
пряжка	s	12.6
прям	part	30.2
прямо	adv	311.2
прямо	part	763.5
прямой	a	58.0
психика	s	10.1
психолог	s	26.5
психологический	a	11.3
психология	s	11.3
птица	s	22.7
птичка	s	25.2
публика	s	13.9
пугать	v	22.7
пугаться	v	10.1
пугач	s	25.2
пуговица	s	26.5
пуд	s	11.3
пудель	s	10.1
пузо	s	10.1
пункт	s	30.2
пуск	s	10.1
пускай	part	61.7
пускать	v	69.3
пустить	v	60.5
пустой	a	47.9
пусть	conj	35.3
пусть	part	296.1
путать	v	17.6
путаться	v	12.6
путевка	s	27.7
путешествие	s	10.1
путный	a	10.1
путь	s	68.0
пушкинский	a	15.1
пыль	s	18.9
пытаться	v	144.9
пьеса	s	25.2
пьяный	a	40.3
пятерка	s	94.5
пятнадцатый	anum	15.1
пятнадцать	num	160.0
пятница	s	141.1
пятно	s	11.3
пятый	anum	186.5
пять	num	674.1
пятьдесят	num	281.0
пятьсот	num	46.6
работа	s	777.4
работать	v	1198.2
работник	s	25.2
рабочий	a	64.3
рабочий	s	26.5
раввин	s	11.3
равно	adv	94.5
равнодушный	a	11.3
равный	a	584.6
рад	a	71.8
ради	pr	64.3
радио	s	42.8
радовать	v	16.4
радоваться	v	27.7
радостный	a	15.1
радость	s	31.5
раз	adv	13.9
раз	conj	128.5
раз	s	1772.7
разбирать	v	44.1
разбираться	v	46.6
разбить	v	36.5
разбудить	v	25.2
разве	part	144.9
развернуться	v	11.3
развести	v	16.4
развестись	v	15.1
развиваться	v	18.9
развитие	s	39.1
разводить	v	30.2
разворачиваться	v	11.3
разглядывать	v	13.9
разговаривать	v	315.0
разговор	s	346.5
разговорный	a	40.3
раздавать	v	15.1
раздаваться	v	16.4
раздеваться	v	16.4
разделить	v	18.9
раздражать	v	18.9
разливать	v	11.3
различать	v	13.9
различный	a	16.4
разложить	v	20.2
разменять	v	10.1
размер	s	131.0
разница	s	119.7
разный	a	326.3
разобрать	v	46.6
разобраться	v	68.0
разогреть	v	10.1
разойтись	v	26.5
разорвать	v	13.9
разориться	v	10.1
разрезать	v	23.9
разрешать	v	32.8
разрешение	s	23.9
разрешить	v	35.3
разрыв	s	13.9
разумеется	adv	12.6
разумный	a	10.1
рай	s	16.4
район	s	121.0
рак	s	21.4
раковина	s	11.3
рамка	s	17.6
ранить	v	10.1
ранний	a	298.6
рано	adv	298.6
рапорт	s	11.3
раса	s	10.1
раскрыть	v	10.1
распечатать	v	23.9
расписание	s	51.7
расписать	v	11.3
расписаться	v	11.3
распустить	v	10.1
рассказ	s	55.4
рассказать	v	378.0
рассказывать	v	522.9
расслабиться	v	16.4
рассматривать	v	36.5
рассмотреть	v	11.3
расстаться	v	21.4
расстегнуть	v	10.1
расстояние	s	20.2
расстраиваться	v	13.9
расстроиться	v	25.2
рассуждать	v	12.6
рассчитать	v	16.4
рассчитывать	v	35.3
растаять	v	13.9
растеряться	v	15.1
расти	v	107.1
расчет	s	26.5
рвануть	v	12.6
рвать	v	30.2
рваться	v	25.2
реагировать	v	26.5
реакция	s	20.2
реал	s	12.6
реально	adv	99.5
реальный	a	63.0
ребенок	s	703.0
ребеночек	s	11.3
ребята	s	171.4
ребятишки	s	10.1
реветь	v	12.6
революция	s	45.4
регион	s	13.9
региональный	a	12.6
регистрация	s	10.1
регулярно	adv	27.7
редактор	s	10.1
редиска	s	16.4
редкий	a	15.1
редко	adv	74.3
режим	s	26.5
режиссер	s	17.6
резать	v	51.7
резерв	s	10.1
резина	s	17.6
резкий	a	10.1
резко	adv	21.4
резной	a	15.1
результат	s	42.8
река	s	31.5
реклама	s	70.6
рекламировать	v	10.1
рекламный	a	13.9
рекомендовать	v	12.6
ректор	s	27.7
ремень	s	20.2
ремонт	s	90.7
ремонтировать	v	12.6
репертуар	s	10.1
репетиция	s	22.7
реплика	s	177.7
ресторан	s	59.2
реферат	s	18.9
рецензия	s	18.9
рецепт	s	20.2
речка	s	17.6
речь	s	158.8
решать	v	61.7
решаться	v	10.1
решение	s	37.8
решить	v	361.6
решиться	v	16.4
ржать	v	30.2
рисковать	v	10.1
рисовать	v	63.0
рисунок	s	34.0
ровно	adv	22.7
ровный	a	10.1
рог	s	10.1
род	s	44.1
родина	s	12.6
родитель	s	209.2
родительский	a	16.4
родить	v	66.8
родиться	v	114.7
родной	a	45.4
родные	s	18.9
родня	s	15.1
родственник	s	75.6
родственница	s	10.1
рожа	s	32.8
рожать	v	18.9
рождение	s	123.5
рожденье	s	22.7
роза	s	37.8
розетка	s	11.3
розовый	a	50.4
ролик	s	15.1
роль	s	56.7
роман	s	63.0
романтик	s	12.6
романтичный	a	11.3
российский	a	25.2
рост	s	36.5
ростовский	a	11.3
рот	s	64.3
роуминг	s	12.6
рояль	s	10.1
рубашка	s	29.0
рубить	v	21.4
рубль	s	567.0
ругать	v	29.0
ругаться	v	60.5
рука	s	496.4
рукав	s	23.9
руководитель	s	23.9
рулон	s	12.6
руль	s	39.1
русский	a	225.5
русский	s	68.0
ручка	s	79.4
рыба	s	107.1
рыбка	s	22.7
рыбный	a	10.1
рыжий	a	32.8
рынок	s	95.8
рюмка	s	20.2
ряд	s	61.7
рядом	adv	234.3
с	pr	8469.2
сад	s	74.3
садик	s	30.2
садиться	v	176.4
садовый	a	11.3
сажать	v	50.4
сайт	s	64.3
салат	s	60.5
салатик	s	18.9
салон	s	17.6
сам	apro	1734.9
самовлюбленный	a	10.1
самокат	s	11.3
самолет	s	46.6
самостоятельный	a	15.1
самый	apro	1131.4
санаторий	s	17.6
сантиметр	s	47.9
сапог	s	47.9
сапожок	s	11.3
сарай	s	27.7
саратовский	a	15.1
сауна	s	12.6
сахар	s	86.9
сбегать	v	18.9
сбежать	v	13.9
сбить	v	17.6
сборка	s	13.9
сборник	s	23.9
сбросить	v	10.1
свадебный	a	15.1
свадьба	s	137.3
свалить	v	16.4
свалиться	v	12.6
сварить	v	47.9
свежий	a	56.7
свекла	s	12.6
свекровь	s	18.9
свернуть	v	15.1
сверху	adv	50.4
свести	v	16.4
свет	s	219.2
светить	v	12.6
светленький	a	15.1
светло	adv	11.3
светлый	a	61.7
светофор	s	12.6
свеча	s	11.3
свечка	s	21.4
свидание	s	89.5
свиданье	s	15.1
свидетель	s	20.2
свидетельство	s	15.1
свинья	s	27.7
свитер	s	13.9
свобода	s	12.6
свободно	adv	17.6
свободный	a	89.5
сводить	v	20.2
свое	spro	21.4
своеобразный	a	10.1
свой	apro	1375.8
сволочь	s	49.1
связанный	a	44.1
связать	v	34.0
связаться	v	21.4
связываться	v	22.7
связь	s	75.6
святой	a	23.9
священник	s	13.9
сгонять	v	10.1
сгореть	v	20.2
сдавать	v	223.0
сдать	v	259.5
сдаться	v	10.1
сдача	s	29.0
сделать	v	1198.2
сдохнуть	v	21.4
се	part	13.9
се	spro	29.0
сеанс	s	16.4
себе	part	103.3
себя	spro	1409.9
север	s	20.2
северный	a	13.9
сегодня	adv	1151.6
сегодняшний	a	29.0
седой	a	10.1
седьмой	anum	129.8
сезон	s	20.2
сей	apro	147.4
сейчас	advpro	3473.7
секрет	s	17.6
секретарь	s	22.7
секс	s	37.8
секунда	s	60.5
секция	s	11.3
селедка	s	27.7
село	s	10.1
сельскохозяйственный	a	10.1
семейный	a	37.8
семейство	s	10.1
семестр	s	18.9
семечко	s	20.2
семидесятый	anum	10.1
семинар	s	54.2
семнадцатый	anum	29.0
семнадцать	num	31.5
семь	num	311.2
семьдесят	num	84.4
семьсот	num	18.9
семья	s	214.2
сено	s	13.9
сентябрь	s	64.3
сервис	s	16.4
сердце	s	71.8
серебряный	a	13.9
середина	s	30.2
сережка	s	36.5
серенький	a	15.1
сериал	s	18.9
серия	s	50.4
серпантин	s	10.1
серый	a	69.3
серьезно	adv	107.1
серьезный	a	75.6
сессия	s	90.7
сестра	s	212.9
сесть	v	231.8
сетка	s	17.6
сеть	s	20.2
сжечь	v	12.6
сзади	adv	47.9
сигарета	s	55.4
сигнализация	s	27.7
сидение	s	11.3
сиденье	s	13.9
сидеть	v	1088.6
сила	s	127.3
сильно	adv	114.7
сильный	a	124.7
симпатичный	a	42.8
синий	a	75.6
синяк	s	13.9
сирота	s	10.1
система	s	80.6
ситуация	s	90.7
скажем	adv	60.5
сказать	v	3098.1
сказка	s	60.5
скакать	v	23.9
скала	s	13.9
скандал	s	16.4
сканер	s	11.3
сканировать	v	15.1
скачать	v	26.5
сквозь	pr	11.3
скидка	s	25.2
скидывать	v	15.1
скинуть	v	35.3
склад	s	35.3
складывать	v	18.9
складываться	v	12.6
склероз	s	17.6
скоба	s	12.6
сковородка	s	31.5
сколько	advpro	142.4
сколько	num	1074.7
сколько-то	advpro	20.2
скоро	adv	234.3
скорость	s	40.3
скорый	a	177.7
скотина	s	15.1
скромный	a	15.1
скрывать	v	12.6
скрыться	v	11.3
скучать	v	27.7
скучно	adv	44.1
скучный	a	13.9
слабо	adv	11.3
слабый	a	29.0
слава	s	114.7
сладкий	a	54.2
сладкое	s	12.6
слева	adv	22.7
слегка	adv	16.4
след	s	20.2
следить	v	25.2
следователь	s	16.4
следовать	v	44.1
следующий	a	297.3
слеза	s	26.5
слепой	a	11.3
слетать	v	12.6
сливки	s	11.3
сливочный	a	15.1
слить	v	13.9
слишком	adv	94.5
словарь	s	20.2
слово	s	549.3
сложить	v	18.9
сложиться	v	27.7
сложно	adv	52.9
сложность	s	15.1
сложный	a	73.1
слой	s	15.1
сломать	v	50.4
сломаться	v	27.7
служба	s	26.5
служебный	a	12.6
служить	v	36.5
слух	s	36.5
случай	s	299.9
случайно	adv	63.0
случиться	v	107.1
слушать	v	873.1
слушаться	v	15.1
слышать	v	414.5
слышно	adv	45.4
слышный	a	11.3
слышь	adv	30.2
смелый	a	12.6
смена	s	39.1
сменить	v	21.4
смерть	s	52.9
смесь	s	12.6
сметана	s	31.5
сметать	v	10.1
сметь	v	11.3
смех	s	878.2
смешно	adv	69.3
смешной	a	75.6
смеяться	v	652.6
смородина	s	16.4
смотреть	v	1540.9
смотреться	v	39.1
смочь	v	209.2
смысл	s	357.8
сначала	adv	336.4
снег	s	58.0
снести	v	23.9
снизу	adv	13.9
сникерс	s	36.5
снимать	v	144.9
сниматься	v	27.7
сниться	v	42.8
снова	adv	88.2
сносить	v	11.3
снять	v	166.3
сняться	v	12.6
со	pr	917.2
собака	s	195.3
собачий	a	18.9
собачка	s	22.7
собеседование	s	18.9
собирать	v	122.2
собираться	v	367.9
соблюдать	v	11.3
собор	s	13.9
собрание	s	36.5
собрать	v	104.6
собраться	v	138.6
собственник	s	15.1
собственно	adv	76.9
собственность	s	12.6
собственный	a	41.6
событие	s	32.8
совершенно	adv	419.6
совесть	s	15.1
совет	s	46.6
советовать	v	25.2
советский	a	84.4
совпадение	s	11.3
современный	a	42.8
совсем	adv	495.2
согласиться	v	64.3
согласный	a	81.9
соглашаться	v	16.4
сода	s	10.1
содержание	s	21.4
содержать	v	22.7
сожаление	s	40.3
созваниваться	v	10.1
созвониться	v	35.3
создавать	v	10.1
создаваться	v	18.9
создать	v	25.2
сознание	s	21.4
сойти	v	74.3
сойтись	v	11.3
сок	s	44.1
сокол	s	12.6
солдат	s	23.9
соленый	a	30.2
солнечный	a	12.6
солнце	s	63.0
солнышко	s	23.9
соль	s	48.6
солянка	s	12.6
сомневаться	v	37.8
сон	s	128.5
соображать	v	21.4
сообразить	v	22.7
сообщение	s	12.6
сообщить	v	20.2
соответственно	adv	50.4
соответствовать	v	12.6
соответствующий	a	11.3
сопротивляться	v	10.1
сорвать	v	17.6
соревнование	s	16.4
сорок	num	265.8
сорт	s	18.9
сосать	v	20.2
сосед	s	75.6
соседка	s	52.9
соседний	a	46.6
соска	s	12.6
соскучиться	v	34.0
сосна	s	21.4
сосок	s	10.1
состав	s	13.9
составить	v	18.9
составлять	v	21.4
состояние	s	95.8
сотка	s	12.6
сотня	s	23.9
сотовый	a	35.3
сотрудник	s	15.1
соус	s	27.7
сохранить	v	23.9
сохраниться	v	26.5
сохранять	v	10.1
социальный	a	10.1
сочетание	s	15.1
сочинение	s	49.1
сочинять	v	10.1
союз	s	30.2
спальня	s	18.9
спасибо	adv	288.5
спасибо	part	128.5
спасибо	s	76.9
спасти	v	29.0
спать	v	461.1
спектакль	s	68.0
спекулянт	s	11.3
сперва	adv	20.2
спеть	v	22.7
специалист	s	32.8
специально	adv	89.5
специальность	s	30.2
специальный	a	63.0
спецкурс	s	10.1
спешить	v	20.2
спина	s	70.6
спирт	s	35.3
спиртное	s	10.1
списать	v	25.2
список	s	37.8
списывать	v	15.1
сплошной	a	35.3
спокойно	adv	81.9
спокойный	a	80.6
спор	s	12.6
спорить	v	42.8
спорт	s	34.0
спортивный	a	23.9
способ	s	40.3
способность	s	23.9
способный	a	17.6
справа	adv	21.4
справиться	v	15.1
справка	s	69.3
спрашивать	v	342.7
спросить	v	335.1
спрятать	v	16.4
спускаться	v	29.0
спуститься	v	21.4
сработать	v	11.3
сравнение	s	35.3
сравнивать	v	27.7
сравнить	v	18.9
сразу	adv	590.9
среда	s	88.2
среди	pr	30.2
средне	adv	10.1
средний	a	75.6
средство	s	26.5
срезать	v	12.6
срок	s	37.8
срочно	adv	50.4
срывать	v	10.1
ссориться	v	16.4
ставить	v	212.9
ставиться	v	18.9
стадион	s	10.1
стакан	s	69.3
стаканчик	s	37.8
сталкиваться	v	12.6
стандартный	a	30.2
становиться	v	63.0
станция	s	37.8
стараться	v	89.5
старик	s	20.2
старинный	a	26.5
старость	s	25.2
старуха	s	13.9
старушка	s	16.4
старший	a	113.4
старый	a	318.8
старье	s	10.1
статус	s	11.3
стать	s	12.6
стать	v	709.3
статья	s	68.0
стационар	s	17.6
стекло	s	64.3
стеклянный	a	21.4
стена	s	78.1
стенка	s	39.1
степень	s	34.0
стереотип	s	12.6
стереть	v	15.1
стесняться	v	21.4
стиль	s	42.8
стипендия	s	40.3
стиральный	a	13.9
стирать	v	52.9
стирка	s	12.6
стих	s	15.1
стихи	s	83.2
стихотворение	s	23.9
сто	num	308.7
стоимость	s	30.2
стоить	v	946.2
стол	s	303.6
столб	s	30.2
столик	s	40.3
столица	s	11.3
столкнуться	v	16.4
столовая	s	45.4
столовка	s	13.9
столовый	a	22.7
столько	advpro	80.6
столько	num	202.9
столько-то	advpro	13.9
стоп	intj	16.4
сторона	s	379.2
стоянка	s	10.1
стоять	v	236.9
страдание	s	10.1
страдать	v	31.5
страна	s	86.9
страница	s	60.5
страничка	s	13.9
странно	adv	93.2
странный	a	85.7
страсть	s	15.1
стратегия	s	10.1
страх	s	20.2
страховка	s	12.6
страховой	a	12.6
страшно	adv	138.6
страшный	a	148.7
стрелка	s	16.4
стрелочка	s	13.9
стрелять	v	27.7
стремиться	v	10.1
стрижка	s	17.6
стричь	v	10.1
строгий	a	25.2
строго	adv	18.9
строительство	s	12.6
строить	v	65.5
строиться	v	10.1
стройка	s	11.3
строчка	s	20.2
структура	s	11.3
студент	s	122.2
студентка	s	15.1
студенческий	a	25.2
студия	s	27.7
стук	s	21.4
стул	s	81.9
ступенька	s	22.7
стучать	v	16.4
стыдно	adv	51.7
суббота	s	182.7
суд	s	30.2
судить	v	32.8
судьба	s	39.1
судья	s	30.2
сука	s	35.3
сумасшедший	a	22.7
суметь	v	11.3
сумка	s	137.3
сумма	s	31.5
сумочка	s	13.9
сунуть	v	21.4
суп	s	100.8
супер	a	18.9
супер	adv	20.2
суперский	a	10.1
супчик	s	13.9
сутки	s	55.4
суть	s	41.6
сухарь	s	12.6
сухой	a	22.7
существо	s	22.7
существование	s	10.1
существовать	v	44.1
сфотографировать	v	15.1
схватить	v	18.9
схема	s	16.4
сходить	v	374.2
сцена	s	56.7
счастливо	adv	31.5
счастливый	a	61.7
счастье	s	35.3
счет	s	105.8
счетчик	s	16.4
считать	v	338.9
считаться	v	50.4
сшибить	v	10.1
сшить	v	29.0
съедать	v	16.4
съезд	s	16.4
съездить	v	143.6
съесть	v	153.7
сыграть	v	45.4
сын	s	199.1
сыпать	v	11.3
сыр	s	69.3
сырный	a	10.1
сырой	a	17.6
сюда	advpro	452.3
сюжет	s	27.7
таблетка	s	30.2
тазик	s	11.3
тайга	s	10.1
тайм	s	10.1
так	advpro	8528.4
также	adv	59.2
таки	part	27.7
такой	apro	6968.6
такой-то	apro	89.5
такси	s	29.0
так-то	advpro	46.6
талант	s	11.3
талантливый	a	10.1
талон	s	18.9
там	advpro	10531.7
там	part	439.7
там-то	advpro	26.5
танец	s	63.0
танк	s	13.9
танцевать	v	60.5
тапка	s	13.9
тапочка	s	21.4
таракан	s	23.9
тарелка	s	40.3
тариф	s	23.9
таскать	v	40.3
татарин	s	20.2
тащить	v	32.8
тащиться	v	18.9
твердый	a	16.4
тверской	a	22.7
твой	apro	566.3
творить	v	11.3
твориться	v	26.5
творог	s	32.8
творчество	s	13.9
театр	s	207.9
театральный	a	26.5
текст	s	66.8
телевидение	s	22.7
телевизор	s	113.4
телеграмма	s	36.5
телефон	s	417.0
телефонный	a	94.5
телик	s	15.1
тело	s	30.2
тем	conj	11.3
тема	s	238.1
темно	adv	32.8
темнота	s	23.9
темный	a	81.9
темп	s	16.4
температура	s	75.6
тень	s	22.7
теоретический	a	10.1
теория	s	40.3
теперь	advpro	864.3
тепло	adv	47.9
тепло	s	11.3
теплый	a	74.3
