новейший	a	4.4	6.8	6.9	25.2	21.3	31.5
отстать	v	39.7	36.3	29.7	11.9	16.5	13.5
перчатка	s	33.1	33.4	26.1	41.5	18.7	17.3
поддержание	s	2.3	2.2	4.0	4.5	9.2	24.6
пригодиться	v	22.3	23.5	24.5	11.9	24.9	20.2
пропасть	s	23.9	27.1	26.6	22.2	19.4	18.7
пуговица	s	47.0	46.4	33.8	25.2	13.6	8.8
раздаваться	v	36.2	23.4	24.9	22.2	35.2	18.9
толщина	s	17.0	6.8	7.4	13.3	18.0	15.7
царить	v	14.9	14.7	23.4	37.1	23.1	24.1
диапазон	s	1.9	2.6	2.0	8.9	7.3	17.9
допускаться	v	3.4	3.1	2.3	13.3	15.0	13.0
заинтересованный	a	6.4	6.3	7.5	3.0	15.0	24.2
криминальный	a	1.6	2.0	22.1	1.5	2.2	33.9
наблюдатель	s	11.7	9.2	11.9	7.4	7.3	24.9
нитка	s	27.5	29.7	29.6	7.4	20.5	13.2
орел	s	38.8	19.3	24.6	5.9	18.0	19.7
поляна	s	31.4	38.4	26.2	17.8	21.6	13.5
проволока	s	40.2	29.3	23.0	13.3	27.1	15.2
разом	adv	26.6	42.7	40.0	17.8	11.0	10.3
рояль	s	12.1	26.1	21.6	31.1	35.6	25.1
уличный	a	18.6	19.8	25.6	32.6	20.5	21.5
шумный	a	27.5	27.0	22.8	40.0	27.1	21.1
академический	a	5.3	6.8	10.5	28.2	25.3	28.9
аплодисменты	s	14.2	21.4	14.1	51.9	36.3	27.6
болезненный	a	14.5	17.9	18.9	22.2	23.5	23.2
выбить	v	23.9	26.6	33.0	19.3	26.8	16.3
грандиозный	a	10.5	8.8	13.2	23.7	23.9	29.8
гуманитарный	a	1.8	2.2	7.0	5.9	8.8	24.1
дабы	conj	9.8	19.4	22.6	22.2	10.3	23.7
конфета	s	37.0	33.0	28.9	28.2	18.7	12.8
легкое	s	17.9	20.5	20.8	17.8	29.4	17.7
лошадиный	a	10.6	13.8	8.4	17.8	14.3	36.2
любоваться	v	28.5	32.7	27.8	19.3	34.5	14.2
образовательный	a	0.0	0.0	1.3	1.5	2.6	23.8
освоить	v	5.5	6.9	9.5	23.7	33.8	28.8
очнуться	v	40.1	33.9	44.2	19.3	14.7	7.3
пацан	s	9.6	24.8	51.1	5.9	4.4	9.0
перевернуть	v	28.7	27.1	29.9	23.7	15.0	15.7
придерживаться	v	10.1	9.2	8.0	22.2	22.4	26.1
суета	s	18.1	26.5	24.8	19.3	21.3	21.6
травма	s	5.3	5.8	11.1	8.9	6.2	32.6
украшение	s	15.2	10.5	14.5	29.6	25.3	25.3
физически	adv	18.3	15.1	17.2	23.7	24.9	22.4
худший	a	16.1	14.6	19.5	13.3	24.2	24.7
видимость	s	11.9	21.5	15.7	10.4	20.9	25.0
выезжать	v	14.9	18.2	18.7	23.7	34.9	25.5
выработать	v	10.3	6.0	6.2	37.1	19.4	23.3
дружеский	a	17.9	17.0	16.6	37.1	42.2	25.7
завернуть	v	39.0	38.8	34.0	17.8	19.4	10.5
задыхаться	v	38.1	39.3	34.3	29.6	16.9	11.3
козел	s	19.7	19.9	46.3	14.8	10.6	9.9
лопата	s	50.0	35.7	32.7	25.2	24.6	10.0
наряд	s	19.5	20.5	23.3	20.8	21.3	18.9
недостаточный	a	6.6	4.0	4.0	14.8	17.2	24.1
отступать	v	38.5	30.7	25.2	8.9	31.9	15.6
пустяк	s	43.1	36.8	28.5	29.6	29.4	12.3
сочинить	v	14.9	22.9	20.1	26.7	25.7	25.2
стабильный	a	0.0	1.4	3.3	0.0	5.9	28.9
сыр	s	8.9	21.6	29.4	11.9	18.7	19.1
тайга	s	50.9	47.1	18.1	14.8	23.5	14.5
вмешательство	s	6.6	7.3	10.1	25.2	18.7	25.9
возиться	v	47.0	43.5	32.4	19.3	18.7	9.2
выпускник	s	2.8	2.3	6.0	16.3	19.4	35.3
дальнейшее	s	6.6	5.4	5.2	19.3	15.8	25.0
декорация	s	8.5	6.4	11.2	212.0	28.2	30.4
джинсы	s	3.0	22.1	44.2	1.5	9.9	14.0
излучение	s	11.2	5.1	2.9	16.3	10.6	11.1
корзина	s	50.2	25.3	24.5	28.2	23.1	15.3
невозможность	s	8.5	7.9	12.7	17.8	12.1	17.6
неизменный	a	11.7	10.1	14.3	34.1	27.5	22.0
образованный	a	14.5	19.9	13.6	32.6	32.6	24.2
октябрьский	a	10.6	13.4	10.1	105.2	48.8	27.2
ориентация	s	1.2	1.8	5.8	0.0	5.9	22.6
отражаться	v	22.3	17.0	18.9	19.3	9.5	17.0
петля	s	30.5	23.8	32.5	11.9	15.8	13.2
печаль	s	23.4	29.7	27.3	25.2	17.2	16.1
повсюду	advpro	21.4	22.6	28.1	38.5	33.4	17.4
полотно	s	16.8	18.4	17.1	20.8	25.3	23.3
поработать	v	19.3	16.1	20.3	17.8	26.4	24.8
поселиться	v	17.6	23.5	22.6	29.6	35.6	21.2
прелесть	s	23.4	20.9	23.5	25.2	34.1	18.2
разнообразие	s	7.8	5.4	7.3	19.3	17.6	21.2
регулярный	a	1.8	4.3	6.1	10.4	8.8	26.7
скучать	v	26.2	25.6	29.8	37.1	23.5	14.3
старательно	adv	35.3	35.8	35.9	25.2	15.0	11.4
традиционно	adv	0.9	1.1	4.1	1.5	7.7	32.0
уверить	v	22.9	20.7	22.1	17.8	18.3	22.1
упор	s	31.9	26.9	24.9	11.9	13.6	17.3
э	intj	25.5	16.6	21.2	7.4	2.9	3.3
владение	s	3.9	6.7	10.8	14.8	20.5	20.8
вторник	s	7.8	8.2	9.1	8.9	5.1	34.6
дьявол	s	24.5	27.6	33.5	19.3	9.5	12.8
обнаруживать	v	8.9	14.4	14.3	13.3	25.3	18.0
относительный	a	4.2	7.3	6.8	5.9	20.2	16.6
парламентский	a	0.0	0.8	3.0	7.4	13.6	42.5
поспешно	adv	75.3	42.0	36.3	8.9	11.0	4.5
разноцветный	a	32.6	27.6	33.8	17.8	17.6	13.7
сбоку	adv	37.8	32.7	27.1	14.8	12.5	8.2
темно	adv	47.7	41.7	34.9	13.3	10.6	7.7
толком	adv	24.6	24.7	32.5	20.8	15.0	16.2
увеличивать	v	7.8	4.2	5.6	17.8	13.9	25.4
всероссийский	a	0.7	2.3	3.7	25.2	21.3	31.8
генетический	a	1.2	6.4	4.2	4.5	2.9	12.5
гудеть	v	58.0	43.2	33.3	11.9	14.3	8.0
епископ	s	2.7	1.0	11.3	44.5	11.0	20.7
изначально	adv	0.7	3.5	8.2	1.5	3.3	30.8
интенсивный	a	2.7	3.2	3.5	4.5	13.2	20.7
пласт	s	10.3	10.5	8.3	51.9	19.4	11.1
подружка	s	31.4	18.9	36.2	14.8	6.6	11.7
полоска	s	38.1	26.0	23.0	28.2	18.3	11.9
поразительный	a	18.8	16.6	14.1	13.3	41.1	24.4
пресс-конференция	s	0.7	1.4	4.3	10.4	7.7	44.1
пропуск	s	18.8	21.9	16.5	10.4	23.9	18.3
редкость	s	15.4	18.7	18.7	37.1	28.2	25.2
сопротивляться	v	18.3	25.4	28.8	10.4	23.9	17.6
твориться	v	20.7	25.2	27.0	16.3	14.7	19.2
бригадир	s	93.2	33.9	20.3	109.7	38.5	8.2
гладить	v	36.9	31.7	37.0	13.3	6.6	8.5
дипломат	s	8.3	6.9	17.1	13.3	11.7	31.4
колония	s	5.7	17.1	9.6	37.1	106.4	24.0
коса	s	60.4	39.9	23.9	17.8	17.2	11.7
литератор	s	5.7	12.9	15.3	53.4	36.3	30.0
обман	s	21.4	22.4	21.3	11.9	21.3	19.5
отходы	s	3.4	6.4	4.6	11.9	14.3	19.0
печатный	a	9.2	10.1	8.0	34.1	15.8	27.9
печень	s	5.1	10.1	18.5	4.5	6.6	13.0
позитивный	a	1.2	0.8	2.7	4.5	2.9	26.6
потерпеть	v	18.6	21.7	25.6	25.2	20.5	19.3
премьер-министр	s	1.1	2.4	3.9	29.6	12.5	39.0
славянский	a	3.7	7.4	17.1	10.4	11.0	24.6
спрятаться	v	35.8	32.5	37.0	13.3	14.7	10.4
эстетический	a	3.4	4.1	6.2	34.1	29.0	24.2
величайший	a	30.5	17.0	14.5	62.3	42.2	18.4
витрина	s	27.3	23.9	26.7	34.1	15.8	18.2
госпожа	s	17.6	39.0	23.8	54.9	15.0	18.9
дружно	adv	24.3	28.4	22.3	20.8	26.1	20.9
кинотеатр	s	10.8	15.6	14.9	16.3	22.0	30.7
код	s	3.9	4.0	10.8	1.5	1.5	13.7
неясный	a	29.1	33.4	23.4	14.8	14.3	14.0
плюс	s	4.6	7.2	13.8	4.5	11.0	29.2
приподнять	v	42.7	29.9	35.6	14.8	13.2	7.3
пускай	part	48.2	44.9	27.4	19.3	27.9	9.2
разорвать	v	29.1	25.2	28.8	17.8	15.8	15.3
снаружи	adv	22.1	20.7	32.5	8.9	13.2	13.4
трястись	v	36.7	36.6	40.2	7.4	11.7	7.7
убежденный	a	18.1	14.8	12.5	37.1	30.8	26.8
шарик	s	24.1	29.7	26.8	14.8	16.9	13.5
шахматы	s	18.6	17.9	10.4	17.8	17.2	32.3
батюшка	s	16.8	21.0	29.1	23.7	10.3	15.6
бешеный	a	28.5	22.6	29.8	17.8	15.8	17.2
диагноз	s	4.6	6.3	15.5	3.0	9.9	21.9
долина	s	21.4	32.0	14.8	35.6	20.5	18.6
дуть	v	41.5	39.0	29.9	16.3	14.7	11.3
женатый	a	16.5	18.4	25.6	17.8	16.1	18.8
занести	v	27.8	31.3	28.2	20.8	18.7	13.8
кипеть	v	22.7	27.9	22.6	20.8	22.0	17.4
обнаружение	s	2.5	3.5	1.9	3.0	3.7	17.4
огурец	s	17.9	28.1	25.1	20.8	21.3	16.0
ориентировать	v	1.8	1.3	1.5	0.0	8.4	22.4
открытка	s	13.3	22.6	15.1	38.5	20.9	23.3
поворачиваться	v	49.6	29.7	29.4	20.8	15.4	10.6
предварительно	adv	9.2	11.0	13.8	4.5	19.1	20.1
прощение	s	20.2	20.5	27.2	25.2	18.0	13.1
роковой	a	18.3	18.5	19.2	35.6	30.8	23.1
рыцарь	s	15.4	12.2	35.2	17.8	13.2	14.4
рычаг	s	26.2	14.7	15.1	7.4	14.3	24.0
симпатия	s	14.2	14.2	14.2	43.0	32.6	26.9
сойтись	v	22.9	30.8	26.7	13.3	24.2	17.0
стихия	s	5.7	15.3	15.6	35.6	28.2	24.1
уцелеть	v	28.4	25.4	25.5	37.1	43.3	16.3
влюбиться	v	23.4	23.3	28.7	13.3	12.1	17.2
воспитать	v	15.2	14.7	14.2	31.1	31.9	23.8
выстроить	v	8.9	12.8	16.7	26.7	24.6	26.0
газетный	a	18.3	21.1	19.7	47.4	30.8	23.6
горечь	s	35.1	30.1	22.8	23.7	23.1	16.1
горячо	adv	35.3	26.5	25.6	56.3	30.8	15.0
завершиться	v	3.2	2.4	9.8	3.0	12.8	34.4
злоба	s	44.3	28.4	27.3	23.7	19.8	12.3
кора	s	25.4	12.8	10.6	22.2	8.4	11.3
любовник	s	7.8	11.1	38.9	14.8	4.4	14.2
мороженое	s	42.7	22.2	25.0	25.2	18.0	15.9
неподвижный	a	47.5	32.0	29.2	35.6	18.7	7.0
новогодний	a	7.6	6.4	11.7	25.2	30.8	28.5
отставать	v	26.9	28.1	17.8	32.6	22.0	20.0
посчитать	v	11.2	18.5	17.8	1.5	14.7	25.5
садовый	a	11.0	14.1	16.6	23.7	13.2	21.1
секретарша	s	22.0	27.0	41.8	4.5	15.0	10.9
трещина	s	15.8	16.8	19.2	74.1	20.5	13.8
лишиться	v	10.5	13.9	20.2	19.3	25.7	24.6
локальный	a	0.0	0.9	2.9	0.0	4.8	15.8
марш	s	24.6	31.2	16.5	20.8	22.7	19.5
нарочно	adv	51.8	46.7	29.4	19.3	14.3	8.8
нуль	s	12.8	13.7	11.7	4.5	16.1	20.9
обедать	v	40.9	30.2	23.2	40.0	36.0	15.3
ограда	s	27.6	39.3	30.2	17.8	12.5	11.6
песнь	s	7.1	8.6	9.4	17.8	21.6	20.7
печально	adv	37.4	29.4	29.7	8.9	11.7	14.5
политбюро	s	2.3	3.7	5.7	29.6	115.6	32.2
постучать	v	47.3	38.9	38.2	19.3	12.1	6.6
предпочтение	s	2.8	3.1	3.8	5.9	11.0	24.8
придумывать	v	20.6	19.7	20.9	19.3	33.4	20.5
резиновый	a	34.7	25.6	26.5	19.3	14.3	14.5
реформирование	s	0.0	0.0	0.0	0.0	0.0	39.3
ссылаться	v	11.2	7.8	10.4	20.8	26.4	23.9
уловить	v	23.4	32.0	28.2	23.7	20.2	12.1
умолять	v	21.1	35.0	30.1	23.7	20.5	13.7
чаша	s	15.1	17.4	21.5	10.4	12.8	18.1
шуба	s	21.8	31.1	32.1	37.1	12.5	13.9
аппаратура	s	17.9	6.0	10.7	13.3	11.7	22.9
ведать	v	14.5	21.5	29.2	5.9	28.2	17.7
витамин	s	7.1	5.0	6.4	7.4	25.7	27.4
вон	advpro	29.1	31.9	34.7	11.9	13.9	9.8
горько	adv	43.1	41.6	27.1	7.4	16.1	12.7
доставка	s	3.4	5.0	4.8	4.5	15.4	24.1
заработок	s	10.6	10.9	14.1	25.2	31.9	24.1
кавказский	a	7.6	14.6	16.7	19.3	21.3	25.3
мент	s	4.1	1.7	62.8	0.0	0.0	6.5
нежно	adv	25.9	24.0	36.5	19.3	20.5	11.8
неправда	s	23.6	30.1	20.9	11.9	18.3	15.3
повлиять	v	5.0	4.7	7.3	10.4	15.0	29.4
подвергаться	v	12.8	4.7	4.9	25.2	22.4	20.1
престижный	a	0.0	1.9	11.9	0.0	5.5	35.8
прощание	s	26.2	21.0	26.9	19.3	27.1	19.1
сердито	adv	98.5	43.5	28.6	11.9	5.1	4.0
содействие	s	3.7	5.2	4.0	5.9	10.3	23.3
стадо	s	25.9	33.5	20.3	25.2	34.1	15.1
съездить	v	23.9	19.6	27.6	25.2	24.2	15.0
толчок	s	38.6	27.1	22.1	28.2	24.6	14.2
турецкий	a	5.5	43.5	13.4	22.2	15.0	21.4
цитировать	v	8.7	9.3	8.0	28.2	16.1	25.6
агрегат	s	2.7	2.9	3.5	19.3	11.0	20.5
бедность	s	7.4	9.1	14.2	14.8	22.0	26.7
беспокойство	s	30.8	28.8	24.9	22.2	27.9	14.6
именовать	v	6.7	13.1	16.8	16.3	17.6	21.4
исправить	v	21.4	15.3	14.2	19.3	26.1	21.3
казенный	a	24.5	31.3	24.0	66.7	19.8	15.8
калитка	s	48.9	47.1	32.1	13.3	12.1	7.6
куда-нибудь	advpro	32.4	32.9	30.8	11.9	12.8	10.2
мед	s	19.5	23.8	20.9	19.3	19.8	17.2
окраска	s	9.4	7.9	4.7	14.8	12.8	13.7
опускаться	v	32.8	32.0	24.7	16.3	16.5	14.3
повреждение	s	15.6	3.6	4.7	4.5	5.5	16.4
проникать	v	15.8	15.6	19.3	26.7	14.7	16.2
протягивать	v	40.9	34.9	33.3	14.8	20.2	9.4
разбирать	v	29.1	22.6	21.7	14.8	33.4	15.8
расставаться	v	23.2	26.1	19.9	17.8	29.7	20.4
саратовский	a	1.4	1.3	1.6	5.9	12.1	38.0
совершенство	s	18.4	14.4	13.3	46.0	20.2	19.8
татарин	s	12.4	10.6	26.5	7.4	18.3	15.9
толкать	v	42.5	32.2	25.0	14.8	28.6	13.2
упоминать	v	5.7	14.4	12.2	34.1	29.7	23.0
бесполезный	a	21.3	19.7	25.8	22.2	15.8	17.0
вакцина	s	0.5	0.0	0.6	1.5	1.1	5.9
вдвое	adv	12.4	13.8	13.2	20.8	25.3	25.3
вкладывать	v	9.2	7.0	9.4	5.9	19.4	30.0
впрямь	adv	9.2	31.2	37.7	16.3	13.6	13.2
глина	s	35.8	24.8	21.9	22.2	17.6	14.8
заведовать	v	22.0	13.9	11.2	46.0	30.1	24.5
крутиться	v	21.4	32.4	30.6	22.2	14.3	13.9
молочный	a	15.2	13.9	15.1	19.3	17.6	18.8
мотоцикл	s	40.4	37.5	23.9	16.3	13.2	14.4
отбросить	v	27.1	29.0	28.5	10.4	16.1	14.0
отступить	v	33.5	31.7	31.3	13.3	26.1	11.5
полицейский	s	14.7	12.5	24.0	37.1	34.5	23.6
поменять	v	1.6	6.1	21.2	1.5	5.5	25.3
руководствоваться	v	8.5	4.9	5.2	3.0	18.3	23.3
скрипка	s	26.2	26.1	15.4	23.7	29.4	23.8
сука	s	10.1	27.1	52.2	7.4	6.6	4.3
трезвый	a	17.6	29.2	28.8	13.3	23.5	15.9
уговорить	v	20.6	23.5	22.8	11.9	27.1	20.9
успокаивать	v	28.2	30.2	26.2	14.8	24.9	15.2
учащийся	s	3.0	3.3	2.2	65.2	15.4	14.8
фонтан	s	20.0	22.0	25.0	29.6	13.2	15.4
цивилизованный	a	5.1	4.1	7.9	4.5	7.0	36.5
бег	s	26.4	40.0	25.3	20.8	23.1	13.0
властный	a	16.1	12.7	14.0	10.4	10.6	26.4
восхищение	s	29.1	21.9	22.8	35.6	24.9	17.6
выезд	s	9.6	10.6	13.9	34.1	14.3	25.6
жевать	v	35.5	39.3	36.5	11.9	9.2	8.1
жестко	adv	14.7	14.3	21.1	3.0	8.4	21.8
закат	s	27.3	29.0	29.2	44.5	11.4	14.4
запрещать	v	11.7	14.6	12.0	11.9	19.1	25.5
интеграция	s	0.0	0.0	0.0	1.5	0.0	22.7
иркутский	a	1.4	1.7	1.0	1.5	2.2	31.7
кривой	a	33.1	26.1	32.3	48.9	10.6	9.9
лыжа	s	21.3	33.5	17.5	50.4	22.7	20.0
направо	adv	30.7	25.7	30.4	13.3	16.5	11.6
опускать	v	30.5	27.1	26.1	22.2	14.7	13.1
повестка	s	9.2	14.8	8.8	13.3	20.5	23.7
повредить	v	20.4	13.6	14.8	13.3	16.1	19.6
поесть	v	29.8	27.4	27.6	17.8	16.1	11.9
потребительский	a	0.0	0.5	1.2	3.0	8.1	23.8
предпочесть	v	10.3	9.8	18.2	13.3	13.6	26.9
предшествовать	v	3.0	7.9	6.5	14.8	19.4	18.5
прижаться	v	43.8	40.3	40.5	7.4	9.2	4.9
продвижение	s	9.6	5.0	4.6	8.9	16.9	27.5
распорядиться	v	18.4	21.6	30.2	13.3	18.3	17.0
ручной	a	21.4	11.8	12.2	11.9	18.0	20.9
сказаться	v	7.6	9.7	9.3	25.2	26.8	28.1
сомнительный	a	8.7	11.1	17.6	28.2	15.8	25.2
соотечественник	s	6.9	4.7	9.2	11.9	11.7	32.4
сочувствие	s	23.9	24.8	22.7	16.3	36.3	16.3
становление	s	1.2	1.0	1.6	5.9	11.7	21.1
улететь	v	25.0	24.7	30.5	16.3	10.3	16.6
восемнадцать	num	22.1	28.0	24.9	25.2	27.5	12.2
договоренность	s	2.5	2.7	6.9	4.5	11.7	29.6
дожить	v	17.4	19.7	22.8	16.3	23.1	19.8
думаться	v	21.3	19.7	15.0	22.2	18.3	20.1
зажечь	v	46.3	32.7	28.4	23.7	20.5	9.8
издали	adv	60.6	47.3	22.4	20.8	25.3	8.6
отвратительный	a	21.4	25.4	33.2	32.6	14.7	13.4
планирование	s	1.8	0.6	1.6	3.0	9.2	19.5
простыня	s	26.8	30.2	41.8	10.4	12.8	8.2
пышный	a	26.6	22.9	25.1	31.1	18.0	16.2
служение	s	5.0	4.3	6.5	11.9	12.8	26.3
спецслужба	s	0.7	0.0	10.1	0.0	0.7	38.9
физиономия	s	27.6	26.6	39.3	26.7	6.2	9.8
характеризоваться	v	0.0	1.8	0.0	3.0	1.5	9.0
аналитик	s	0.5	1.4	5.2	0.0	0.0	40.4
аналитический	a	2.3	1.1	4.1	1.5	0.0	19.1
вдали	adv	32.3	31.1	27.4	13.3	16.1	12.7
входной	a	10.1	13.1	29.0	5.9	8.4	11.0
жительство	s	3.2	4.3	7.8	8.9	11.4	17.4
задеть	v	31.7	26.4	30.8	19.3	20.2	12.8
интеллигент	s	9.4	19.2	18.3	28.2	54.7	22.9
колючий	a	35.8	29.2	29.2	13.3	22.7	12.3
навести	v	22.1	21.7	24.9	8.9	18.3	17.7
налево	adv	27.6	25.1	29.8	17.8	19.4	12.0
неверный	a	18.8	18.5	16.0	17.8	25.3	17.2
нисколько	advpro	34.2	32.6	24.6	29.6	24.2	13.2
офицерский	a	24.5	33.0	20.4	11.9	18.7	18.2
преподавать	v	10.5	13.8	15.4	22.2	21.3	25.8
приготовление	s	9.9	8.3	9.7	19.3	14.3	22.3
прикрывать	v	31.4	26.1	28.9	19.3	19.1	12.8
примета	s	19.1	18.8	25.0	14.8	22.4	17.4
пройтись	v	35.1	36.2	32.0	20.8	12.1	10.8
против	adv	15.6	20.2	22.6	16.3	20.9	18.9
прыгнуть	v	35.5	34.3	33.5	23.7	11.0	10.3
пыльный	a	39.4	28.1	38.5	19.3	14.3	8.1
радикальный	a	0.5	1.7	4.3	7.4	10.6	31.4
развлечение	s	13.5	13.2	16.3	40.0	26.8	22.4
се	spro	16.3	29.5	31.6	10.4	11.0	10.4
укрепить	v	17.4	12.7	12.4	23.7	28.2	22.4
висок	s	38.1	31.7	39.9	5.9	7.3	7.3
гад	s	32.8	38.8	39.9	4.5	9.5	5.8
даль	s	27.3	25.3	19.2	37.1	38.1	17.6
евро	s	0.0	0.0	0.6	0.0	0.0	38.9
задержаться	v	37.8	33.2	28.2	20.8	21.6	12.3
знакомиться	v	17.6	17.8	17.3	38.5	26.1	18.4
индекс	s	1.4	0.8	1.0	0.0	2.2	14.5
кинуть	v	30.3	32.4	36.9	11.9	11.4	8.1
классик	s	6.9	12.2	13.9	38.5	18.7	28.3
купаться	v	32.8	30.4	24.0	32.6	19.4	14.2
маршал	s	12.2	12.3	11.4	22.2	26.4	30.2
немыслимый	a	14.0	20.5	20.7	22.2	30.8	19.6
нервничать	v	19.0	29.2	28.7	8.9	20.5	15.2
обзор	s	5.3	5.5	6.8	10.4	7.7	19.2
отчетность	s	2.3	1.4	1.9	4.5	3.3	22.7
параллельно	adv	3.4	6.9	7.3	8.9	13.6	25.6
поспешить	v	25.5	27.0	31.5	13.3	12.1	14.1
править	v	8.7	15.0	16.7	17.8	17.2	24.7
пробить	v	31.0	24.2	24.3	17.8	18.3	16.3
проделать	v	22.1	15.3	18.2	20.8	23.1	18.7
путешественник	s	39.2	16.2	23.4	29.6	40.0	15.0
сдаваться	v	17.4	26.4	23.5	23.7	27.5	18.1
ступать	v	40.6	44.9	34.9	17.8	14.7	6.2
шахматный	a	15.6	15.1	9.4	32.6	26.8	29.9
дежурный	a	20.6	18.5	23.0	5.9	19.1	16.1
завет	s	1.8	3.8	10.3	31.1	11.7	15.2
искра	s	27.5	29.9	30.3	16.3	12.5	10.1
клясться	v	26.6	35.0	33.7	17.8	10.3	10.3
пестрый	a	28.9	26.7	29.5	34.1	20.5	11.4
питаться	v	12.8	18.3	19.2	19.3	18.3	18.4
пищевой	a	2.5	3.2	3.3	14.8	27.9	18.3
погон	s	20.9	26.7	25.5	13.3	14.7	19.2
потрясать	v	12.6	13.8	16.1	16.3	18.3	24.6
промолчать	v	43.6	34.4	35.2	7.4	9.9	7.7
снижать	v	3.5	3.1	4.1	4.5	9.5	25.7
сосредоточить	v	18.1	9.6	10.9	17.8	23.9	20.5
употребление	s	5.8	5.9	8.7	7.4	12.5	18.6
хаос	s	13.7	13.4	15.9	20.8	15.4	19.2
энергичный	a	17.9	15.3	13.2	22.2	33.4	24.3
а-а	intj	22.3	34.8	31.5	3.0	2.6	2.7
адекватный	a	0.0	0.6	3.6	0.0	1.5	19.5
взнос	s	2.5	4.5	5.8	13.3	8.8	26.4
возврат	s	4.4	8.3	7.3	19.3	17.2	23.5
выключить	v	28.5	24.8	35.4	5.9	7.3	8.2
дуб	s	26.4	16.8	18.9	20.8	13.6	10.4
жар	s	33.1	38.2	33.2	23.7	15.4	8.2
значимость	s	1.6	1.9	4.7	4.5	6.6	17.9
инженерный	a	11.3	6.4	3.7	8.9	22.0	27.0
качать	v	42.4	40.5	26.0	10.4	15.8	9.8
луг	s	43.8	31.7	21.4	34.1	24.6	11.0
напрямую	adv	1.2	3.8	12.6	0.0	4.8	29.0
нарастать	v	19.7	18.5	18.6	10.4	19.4	17.3
наслаждаться	v	19.3	16.4	26.7	26.7	26.4	15.2
нрав	s	8.5	17.3	19.9	34.1	40.4	20.2
ну-ка	intj	52.6	44.0	30.1	7.4	9.9	5.0
обходить	v	33.5	26.5	22.4	16.3	23.1	14.7
одиночка	s	20.2	17.5	21.0	10.4	34.5	19.8
пожарный	a	7.3	18.5	12.6	13.3	9.9	20.4
порождать	v	7.3	5.9	7.1	7.4	23.5	17.3
профсоюз	s	2.8	5.0	2.7	43.0	56.9	33.4
слуга	s	22.0	17.9	24.1	46.0	15.8	15.2
случайность	s	18.8	19.7	22.2	31.1	27.5	15.9
телега	s	32.3	41.8	30.1	16.3	16.9	9.4
вглядываться	v	43.8	28.4	32.1	17.8	10.3	7.3
вертикальный	a	12.2	8.9	7.5	8.9	8.1	16.4
воротник	s	63.8	36.5	27.2	16.3	12.5	7.7
выполняться	v	4.2	2.6	1.6	19.3	12.8	15.9
затянуться	v	24.6	21.5	25.9	16.3	16.1	17.4
импульс	s	7.1	4.2	6.2	1.5	11.7	17.5
киевский	a	3.9	14.8	13.4	10.4	28.6	22.3
классика	s	0.9	5.0	6.7	11.9	19.1	32.3
крошечный	a	27.6	17.3	29.2	17.8	23.5	15.1
крыса	s	17.9	16.9	30.8	19.3	9.2	12.9
крючок	s	35.6	24.8	30.1	22.2	14.7	11.8
культ	s	5.8	8.9	8.4	25.2	31.9	21.3
минеральный	a	5.8	4.9	7.1	26.7	19.4	18.9
натянуть	v	36.9	34.4	33.6	16.3	12.5	8.1
неудобно	adv	28.9	33.2	25.7	13.3	15.4	12.5
обвинить	v	11.2	11.4	12.3	23.7	23.1	29.1
объятие	s	15.1	20.5	36.4	26.7	13.2	12.7
отличать	v	9.9	9.3	10.2	23.7	23.5	20.9
переписка	s	15.9	10.9	8.9	31.1	37.8	23.7
подбирать	v	23.8	25.1	19.8	11.9	28.2	16.4
превращать	v	12.8	7.7	16.2	26.7	23.9	20.9
расспрашивать	v	31.0	28.5	24.8	29.6	42.2	13.9
санаторий	s	13.7	18.0	15.4	124.5	26.1	20.7
скульптура	s	18.3	13.7	9.3	25.2	19.4	22.3
сынок	s	23.4	40.5	36.7	4.5	7.3	8.0
формулировка	s	7.6	5.9	6.5	3.0	16.9	21.3
хата	s	66.6	60.1	20.3	19.3	8.1	7.6
шов	s	18.3	13.3	16.0	10.4	11.4	12.7
эффективно	adv	0.9	0.0	2.6	3.0	5.1	26.8
акционерный	a	1.6	0.0	3.5	7.4	2.9	22.9
былой	a	8.3	14.8	19.4	16.3	23.5	23.8
внутрь	adv	14.5	16.8	36.8	5.9	10.6	10.9
выдерживать	v	13.1	17.0	15.3	28.2	25.7	20.5
выложить	v	25.0	21.9	27.8	16.3	16.9	13.9
деяние	s	2.8	12.0	7.5	3.0	8.4	14.3
довестись	v	9.2	11.9	10.8	19.3	29.7	28.8
довод	s	14.2	13.9	10.9	16.3	29.4	20.4
договариваться	v	6.6	8.3	18.1	4.5	7.3	17.5
должный	a	4.6	8.9	8.5	29.6	22.4	22.7
издавать	v	11.5	14.7	19.4	23.7	19.8	20.2
издалека	adv	37.2	28.9	32.0	7.4	12.8	10.5
кандидатура	s	10.5	5.0	7.7	17.8	26.8	31.9
комплект	s	7.3	5.0	6.8	5.9	8.1	26.1
находка	s	22.0	16.9	11.3	31.1	27.1	21.5
неизменно	adv	11.0	14.3	14.9	46.0	35.6	22.2
отвращение	s	27.1	23.7	31.6	29.6	15.8	10.6
плевать	v	24.5	35.7	34.2	11.9	9.2	9.1
покраснеть	v	61.7	38.1	34.3	7.4	7.7	4.3
породить	v	14.4	9.8	9.1	19.3	30.8	21.7
